文章類別,文章標題,文章內容,文章來源,日期,文章網址,文字雲,關係圖,文章摘要,統一文章類別,id,category,resource_id,resource
八卦 ( Gossiping ),[爆卦] Live 集結！為台灣的司法正義站出來！,民眾之聲      :【集結！為台灣的司法正義站出來！】 將在晚上6:30正式開始看起來人還滿多的  據說還有兩位不分黨派神秘嘉賓會出席一起來看看吧--,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725790953.A.9D1,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/e3b1c24b-9a83-40c4-ad22-d15932e76766,https://d1pxdrw6gckt4w.cloudfront.net/network/3f20d14b-5ca7-42e2-a649-368a15c1af6b,今晚6:30，民眾將集結舉行一場支持台灣司法正義的活動。據現場觀察，參與人數相當可觀，並且有消息指出，活動中會有兩位跨黨派的神秘嘉賓出席。這場活動旨在喚起社會對司法正義的重視，吸引了眾多關注。,八卦,2,八卦,1,PTT
八卦 ( Gossiping ),[新聞] 小草正妹到場挺阿北！拿麥克風秀「晶晶體,備註請放最後面 違者新聞文章刪除1.媒體來源:民視2.記者署名:即時中心／周欣儀、陳登隆報導3.完整新聞標題:快新聞／小草正妹到場挺阿北！拿麥克風秀「晶晶體」　網驚呆：真的看不下去...4.完整新聞內文: want say 司法...不公平」不過講到一半麥克風卻突然沒有聲音，調整後她提到，「中華工程的工程機密都在新聞報紙上鬧的國家機密全部都被透露」，「個人非常不能Agree這件事情。」張女說「想告訴大家，司法不正義，柯文哲和沈慶京並無關聯，這是我想告訴大家的Thank you everyone 」，不過張女全程「含滷蛋」的發言也讓線上看直播的網友傻眼，紛紛留言「小草連話都說不好？」、「這是喝醉了嗎？」、「講英文不行，國語又2266」、「上台都是奇奇怪怪的....」5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725796501.A.488,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/56b53082-7c83-4df1-8b4f-07aaf16d2541,https://d1pxdrw6gckt4w.cloudfront.net/network/800c3160-4ce2-4960-9844-5f15e94da7e6,民視報導，小草正妹到場支持柯文哲，並在發言時使用了「晶晶體」，引發網友熱議。她提到司法不公及中華工程的機密洩露問題，但麥克風一度失聲。她強調柯文哲和沈慶京並無關聯，並表示對司法不正義的強烈不滿。然而，她的發言因混雜英文和表達不清，讓直播觀眾感到困惑，紛紛留言質疑她的表現，甚至有人懷疑她是否喝醉。這場發言引起了網友的熱烈討論，對她的表現褒貶不一。,八卦,2,八卦,1,PTT
NBA ( NBA ),[情報] Jamal Murray 四年延長合約,消息來源：(網址或出處） Murray簽下四年 208M的延長合約，連同剩下的一年，接下來五年他將拿到244M短評或心得：金塊成功在開季前與Murray達成共識，確定未來幾年Jokic與Murray的建隊方向-----Sent from JPTT on my iPhone--,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725735989.A.CEE,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/8f8439ce-30c1-49d1-b25e-4d198d1010d2,https://d1pxdrw6gckt4w.cloudfront.net/network/0d464115-b9b9-4da4-86ad-ab4d20323e08,Jamal Murray簽下了一份為期四年的延長合約，總價值達到2.08億美元，加上他剩下的一年合約，未來五年他將獲得2.44億美元。這一消息標誌著金塊隊在新賽季開始前成功與Murray達成共識，確保了未來幾年內以Nikola Jokic和Jamal Murray為核心的建隊方向，為球隊的穩定和未來發展奠定了基礎。,運動,8,運動,1,PTT
NBA ( NBA ),[花邊] LeBron回應:純粹的力量，都打體能球," James destroys 'no skill' narratives about him with IG post: ""Purebrute strength""LeBron James用IG貼文回應(狠狠打臉)那些說他打球「沒技巧」的人：純粹的力量，都打體能球 ！在 NBA 效力了 21 年後，LeBron James 現在已經習慣了酸民的批評。然而，正如 LeBron 最近在 Instagram 上所展示的2015高光影片，他歷史性的職業生涯不僅僅是靠蠻力那麼簡單。究竟這狀態還能打多久，讓我們繼續 看下去!推 f77928      : 曇花開了20年 退休的那一天花依然不會謝--",PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725763788.A.280,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/ed9767d1-2602-4a83-8a83-fc4ff3531e64,https://d1pxdrw6gckt4w.cloudfront.net/network/b4b650f1-23c0-4a7c-9db8-5ff710459a17,LeBron James在Instagram上發佈了一則貼文，回應那些批評他打球「沒技巧」的人，強調純粹的力量和體能球。儘管在NBA效力了21年，LeBron已經習慣了酸民的批評，但他用2015年的高光影片展示了自己職業生涯的歷史性成就，這並不僅僅依靠蠻力。究竟LeBron的狀態還能持續多久，值得我們繼續關注和期待。推文中還有粉絲表示，LeBron如同曇花一現般的精彩，退休那天仍然會是輝煌的。,運動,8,運動,1,PTT
八卦 ( Gossiping ),[新聞] 多圖／小草集結濟南路挺柯控「司法不公,1.媒體來源:三立新聞網2.記者署名:盧素梅3.完整新聞標題:多圖／小草集結濟南路挺柯控「司法不公 、政治迫害」　現場情況曝光4.完整新聞內文: (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725790285.A.9F7,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/9ce52b69-9b5d-4a67-a27b-8670c453b896,https://d1pxdrw6gckt4w.cloudfront.net/network/8c9fffe1-3bf5-480e-91e1-6f6edad4316f,三立新聞網報導，記者盧素梅報導了小草集結在濟南路支持柯文哲，並控訴「司法不公」和「政治迫害」的情況。現場的多張圖片顯示，支持者聚集在一起，用標語和聲援口號表達他們對柯文哲的支持，並批評司法體系的不公正。這次集會引發了廣泛關注，許多民眾對於這樣的政治動員表示關切和討論。,八卦,2,八卦,1,PTT
政黑 ( HatePolitics ),[討論] 館長：賴清德 放人！,館長剛剛激情的喊出了這句口號小草也嗨到不行可是這群人都他媽沒腦嗎法院是民進黨管的是不是民進黨真好用 所有東西都往他頭上倒就好了--,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725797961.A.689,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/30f32d41-a03f-45d8-bb61-542f8bda6e06,https://d1pxdrw6gckt4w.cloudfront.net/network/aacf4a1b-bc25-479c-b7e2-a005f2712358,館長剛剛情緒激動地喊出「賴清德 放人！」的口號，小草也因此非常興奮。然而，有人質疑這些人是否缺乏思考能力，認為法院並不是由民進黨掌控，質疑這種把所有責任推給民進黨的做法是否合理。這一言論引發了對政治責任和司法獨立性的討論。,政治,6,政治,1,PTT
希洽 ( C_Chat ),[討論] [Vtub] Hololive 晚間直播單 (1130908),資料來源： 珊瑚島 地獄錢湯 快打旋風Ⅵ 歌回 快速闖關RPG 足球小將翼：新秀崛起 新・波爾卡電台 第一回：遲來的夏天（首播節目） 超級瑪利歐64 快打旋風Ⅵ 【總集篇】端上截至目前為止的生日精華剪輯給大家看！ 麥塊（硬派・終界龍討伐）鷹嶺ルイ  ：  ： 聲音扮演王 房產達人 《角落小夥伴：魔法繪本裡的新朋友》電影同時視聽（會員限定） ASMR 開播一周年倒數 開播一周年倒數 （會員限定） 《在我感覺裡》新歌首播 【回顧功能】齊來振興ReGLOSS（首播節目） 超級瑪利歐兄弟Ⅲ 公演後回顧雜談　　　　　　　　　　——ReoNa《Untitled World》--,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725789602.A.0CA,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/3fdc48b5-067a-41d6-a8e4-85eb952d3d94,https://d1pxdrw6gckt4w.cloudfront.net/network/c92956c9-2afc-4b37-9261-f094f526aef9,Hololive 在晚間安排了豐富多樣的直播節目，內容包括各種遊戲實況如《快打旋風Ⅵ》、《超級瑪利歐64》、《足球小將翼：新秀崛起》等，還有首次播出的節目如《新・波爾卡電台 第一回：遲來的夏天》。此外，還有歌回、ASMR、聲音扮演等不同類型的節目，滿足觀眾的多種需求。特別值得一提的是，還有針對會員限定的節目，如《角落小夥伴：魔法繪本裡的新朋友》電影同時視聽和開播一周年倒數。整體節目豐富多彩，無論是遊戲迷還是音樂愛好者，都能在這些直播中找到自己感興趣的內容。,八卦,2,八卦,1,PTT
政黑 ( HatePolitics ),[黑特] 針對執政當局的不滿以及擔憂,有感於最近鬧得沸沸揚揚的圖利事件看了一陣子的新聞以及觀察大眾輿論及身邊朋友的情況有些想法實在不想憋在心裡也先說我不是小草，也不熱衷政治議題，只是一個默默無名的科技碼農也希望能保持中性思考，理性討論。原本我所認知的台灣就是藍綠，後來有了白。身邊不熱衷政治的看到藍綠完全不想投票是後來看到一絲希望是白色的出現，柯p的出現。加入第三勢力後，我開始認為台灣會有所轉變，不會整天看到互鬥而是團結讓台灣進步，而事實上民進黨執政這幾年，我覺得更是一團亂，雖然經濟成長了，人均所得提升了，但是極不健康，因為物價更高，房價更是不用說，造成的海嘯近年就會發生。那張小英的圖也不用po了我想大多數人都有印象了，台灣的經濟成長，幾乎是拜世界趨勢以及去中化所賜，核心就是半導體產業的腦力以及體力跟低成本人力。所表現的外表光鮮亮麗的GDP，卻逐漸透支未來的發展潛力，無論是經濟或是民主，我想沒有任何人希望台灣衰敗但是看新聞及電視媒體，還有誰對台灣的未來充滿希望？民進黨讓我感受比較深的是：十分謙卑會檢討改進，但是執政期間死了非常多的人，無論疫情期間或是台鐵事件等等，很多根本是人禍造成而數位發展部要花幾百億又做了什麼豐功偉業更別說那些網軍。還有居住正義根本不存在，能炒則炒，有土地的更不用說，怪不得被說成炒房黨，隨便去查都能查到新聞或是討論串。 中國射飛彈到台灣上空，是日本發新聞大眾才知道： 高端疫苗爭議，到底敢不敢公布 太魯閣號：太魯閣事件元凶李義祥　民進黨中評會今確認開除黨籍 離岸風電： 這個太深了，各位自己去查「綠能蟑螂」柯p 要查喔我目前服誰就是這位： 因為智慧財產權？ 跟彭 進北檢的先後順序及推理：郭還道歉了： 事情都是已安排好的 到底是什麼？到底從哪冒出的? 難道就沒有實實在在的銀行存款等等紀錄？還是子虛烏有，偵查不公開?且切記，不能有假證據，全部都押在裡面，都是外面的說得算喔。看完心得是：不要被一些媒體帶風向，要看合理的推理並善加獨立思考就看民進黨到底在搞什麼把戲超思6案拖快1年 北檢：偵辦中,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725740351.A.0FF,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/eeaf9abd-0723-4432-9a90-7711b0434b6e,https://d1pxdrw6gckt4w.cloudfront.net/network/b6c2e35e-e525-4079-962f-98dd59f9238e,最近的圖利事件引發了廣泛關注，作者表達了對執政當局的不滿和擔憂。作者自稱並非政治熱衷者，而是一名科技從業者，希望保持中性和理性。作者回顧了台灣政治的演變，從藍綠對立到第三勢力的出現，曾對台灣的未來抱有希望。然而，民進黨執政期間雖然經濟成長和人均所得提升，但物價和房價飆升，對未來發展造成負面影響。作者強調，台灣的經濟成長主要依賴半導體產業，但表面的GDP光環掩蓋了深層問題。對於政府處理疫情、台鐵事件等的表現，作者感到失望，並質疑數位發展部的巨額花費和網軍的存在。此外，作者對居住正義的缺失和炒房現象表示憤怒。面對中國飛彈、疫苗爭議、太魯閣事件等，作者認為政府反應遲鈍，資訊公開不足。作者呼籲大眾應保持獨立思考，不被媒體風向所影響，並對政府的行為保持警惕。,政治,6,政治,1,PTT
八卦 ( Gossiping ),[新聞] 蘇花、北迴都斷了！ 崇德爆土石流災情 花蓮車站人潮擠爆,1.媒體來源:中時新聞網2.記者署名:羅亦晽3.完整新聞標題:蘇花、北迴都斷了！ 崇德爆土石流災情 花蓮車站人潮擠爆4.完整新聞內文:午後對流雲系發展旺盛影響，花蓮山區今天下午下起大雨，台9線蘇花路廊崇德段164.5公里上邊坡土石如洪流般洩流過公路，造成雙向交通受阻外，也因泥流溢流進台鐵崇德至和仁間東正線K56＋950，鐵路預警封閉雙向不通，花蓮車站下午湧現大批換票人潮，航空今、明兩天也將加班航線，協助疏運。公路局指出，蘇花公路崇德段因凱米颱風造成164.5公里高達1000米上邊坡崩坍，巨量土石蓄積在高位邊坡，今天下午1時起，受對流雲系發展旺盛影響，發生持續性強降雨，上邊坡土石因此傾瀉而出淹沒公路以及台鐵崇德至和仁間東正線K56＋950。公路局東區養護工程分局南澳工務段已派遣機具挺入搶修，和仁至崇德路段自下午2時起只出不進，搶通時間仍在評估；台鐵公司考量行車安全，自下午2時起和仁崇德間東正線預警性封鎖，台北往花蓮方向南下列車行駛至和仁站止，花蓮往台北北上方向暫時停駛。火車停駛消息傳出後，花蓮火車站湧現大批人潮，售票口更出現多條排隊換票的人潮。花蓮往返台北唯一的鐵公路暫時中斷，影響許多準備北返的民眾，立委沈伯洋趕緊在社群媒體上貼出立榮航空提供北花加班機的資訊，下午4時對外開放訂位。5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725787067.A.562,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/eed6d9fb-3987-4ce6-99ca-749d36b0b918,https://d1pxdrw6gckt4w.cloudfront.net/network/97277c47-41d0-425e-b8bc-9ffe40f45eab,花蓮山區因午後對流雲系發展旺盛，導致蘇花公路崇德段發生土石流，雙向交通受阻，台鐵崇德至和仁間也因泥流封閉雙向不通。花蓮車站因此湧現大量換票人潮，航空公司今明兩天將加班航線協助疏運。公路局指出，崇德段因凱米颱風造成的上邊坡土石崩坍在大雨影響下傾瀉，已派遣機具搶修，和仁至崇德路段自下午2時起只出不進，搶通時間仍在評估。台鐵為行車安全，自下午2時起封鎖和仁至崇德間東正線，造成南下列車行駛至和仁站止，北上方向暫停。火車停駛消息傳出後，花蓮火車站人潮擠爆，立委沈伯洋在社群媒體上發布立榮航空加班機資訊，下午4時對外開放訂位。,八卦,2,八卦,1,PTT
政黑 ( HatePolitics ),[討論] 小草到底是什麼組成成份？？？？,   照民眾黨當時民調來看， 小草大多數的組成結構應該多是20-50歲的知識份子。  照理來說這些人的成長歷程應該養成很好法治觀念  民主精神 怎麼會高喊政治追殺 政治迫害 執政當局沒有證據就押人？？？？ 真是不可思議………….. 難道小草們自認比檢調法官律師更懂法律？？？？？？？？？？？---- --,PTT,2024-09-08,https://www.pttbrain.com/ptt/article/M.1725761174.A.6F1,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/bbaf3e87-24be-499c-b778-bbd3bfa5588b,https://d1pxdrw6gckt4w.cloudfront.net/network/8680656d-0746-4773-bc4c-b303f77bcd98,根據民眾黨的民調，小草的主要成員多為20至50歲的知識分子。按理來說，這些人在成長過程中應該已經形成良好的法治觀念和民主精神。然而，他們卻高喊政治追殺、政治迫害，並指責執政當局無證據就押人，這讓人感到不可思議。難道小草們自認比檢調法官和律師更懂法律嗎？這樣的言行與他們的知識背景形成了強烈反差，引發了討論。,政治,6,政治,1,PTT
